date,open,high,low,close,vol,amount
2017-09-07,1004.29,1013.98,1001.45,1001.93,11763959.0,20161923072.0
2017-09-08,1001.18,1007.31,993.27,999.69,7642489.0,12791506944.0
2017-09-11,997.92,1010.7,997.92,1010.24,7172166.0,12201222144.0
2017-09-12,1009.05,1018.49,1002.48,1012.9,9409779.0,15735709696.0
2017-09-13,1011.2,1015.69,1007.21,1014.16,7319253.0,11748099072.0
2017-09-14,1015.06,1021.32,1006.02,1011.43,7060309.0,12295307264.0
2017-09-15,1010.67,1010.67,996.68,999.26,6583947.0,11460276224.0
2017-09-18,1003.31,1026.31,1002.94,1024.01,8646389.0,14520506368.0
2017-09-19,1025.14,1029.79,1015.4,1022.16,9736391.0,16376128512.0
2017-09-20,1019.31,1062.22,1019.29,1053.73,18708936.0,25835806720.0
2017-09-21,1063.47,1073.89,1046.71,1054.3,21232540.0,30170310656.0
2017-09-22,1042.56,1045.52,1030.27,1043.33,14735534.0,21783242752.0
2017-09-25,1040.38,1045.15,1022.89,1023.08,11921556.0,18467833856.0
2017-09-26,1017.99,1025.35,1008.62,1025.35,9327656.0,14526999552.0
2017-09-27,1023.65,1039.94,1022.15,1034.74,9161959.0,14464659456.0
2017-09-28,1029.88,1055.14,1029.3,1045.17,11386631.0,18316816384.0
2017-09-29,1044.19,1060.5,1044.13,1059.72,11538750.0,17512425472.0
2017-10-09,1076.1,1088.57,1069.68,1078.44,16014680.0,25149290496.0
2017-10-10,1079.32,1080.09,1058.2,1075.89,13663243.0,22643820544.0
2017-10-11,1069.39,1074.18,1047.77,1049.78,12397718.0,19668224000.0
2017-10-12,1050.03,1062.2,1048.42,1057.46,8683859.0,13212791808.0
2017-10-13,1054.89,1062.29,1049.41,1060.72,7436811.0,11425462272.0
2017-10-16,1057.9,1060.96,1041.71,1042.74,8512428.0,12834040832.0
2017-10-17,1041.18,1048.89,1036.48,1040.23,5870117.0,9678917632.0
2017-10-18,1040.28,1054.99,1038.87,1040.24,8223000.0,11737056256.0
2017-10-19,1038.4,1038.4,1022.16,1024.53,7154155.0,10206252032.0
2017-10-20,1021.33,1038.66,1021.25,1038.28,4842156.0,7586504704.0
2017-10-23,1039.78,1046.88,1037.69,1046.68,5491708.0,8623597568.0
2017-10-24,1046.29,1046.3,1026.76,1035.88,6021867.0,9613760512.0
2017-10-25,1034.42,1056.06,1032.79,1055.5,6150206.0,9661666304.0
2017-10-26,1055.01,1072.72,1053.5,1068.12,8274754.0,12943102976.0
2017-10-27,1066.29,1069.13,1059.23,1062.79,6663187.0,10492376064.0
2017-10-30,1066.52,1072.38,1039.64,1054.45,8976092.0,14147756032.0
2017-10-31,1054.76,1062.14,1043.06,1061.81,6741708.0,12449318912.0
2017-11-01,1058.89,1085.95,1055.99,1076.56,10316302.0,18298343424.0
2017-11-02,1074.52,1082.75,1069.77,1072.36,9638339.0,17772935168.0
2017-11-03,1068.37,1093.2,1068.16,1085.5,11692671.0,21276434432.0
2017-11-06,1093.24,1118.19,1092.13,1117.79,14138822.0,26227556352.0
2017-11-07,1118.27,1137.16,1113.32,1137.12,14258888.0,27705991168.0
2017-11-08,1135.59,1136.8,1126.31,1126.94,12502807.0,25053304832.0
2017-11-09,1125.6,1154.05,1123.0,1154.01,12457877.0,24297779200.0
2017-11-10,1151.84,1175.18,1149.99,1168.58,18687876.0,34091405312.0
2017-11-13,1165.26,1196.73,1162.15,1196.72,17908748.0,32972349440.0
2017-11-14,1193.57,1198.73,1153.0,1160.39,16659387.0,33899335680.0
2017-11-15,1148.85,1162.1,1125.4,1139.75,14018263.0,27531436032.0
2017-11-16,1137.05,1146.06,1127.39,1142.27,12504176.0,25026170880.0
2017-11-17,1138.0,1141.45,1088.28,1088.28,14848479.0,28149078016.0
2017-11-20,1078.3,1127.22,1068.6,1126.74,12867042.0,26759458816.0
2017-11-21,1123.29,1138.15,1118.0,1135.2,13954338.0,30102476800.0
2017-11-22,1133.96,1172.88,1128.21,1150.16,18626938.0,37881929728.0
2017-11-23,1147.83,1154.32,1119.65,1120.59,18741518.0,37961154560.0
2017-11-24,1113.19,1135.02,1101.12,1101.96,16182169.0,32788434944.0
2017-11-27,1093.94,1094.84,1057.97,1061.28,14447405.0,26539139072.0
2017-11-28,1056.24,1105.81,1056.24,1105.81,13955494.0,26473869312.0
2017-11-29,1101.23,1102.14,1068.4,1087.02,14281639.0,27721713664.0
2017-11-30,1076.92,1102.75,1073.42,1080.23,14576736.0,25422817280.0
2017-12-01,1075.37,1119.79,1075.37,1111.23,19720198.0,32041496576.0
2017-12-04,1108.75,1111.77,1092.31,1102.17,16014229.0,27107663872.0
2017-12-05,1094.65,1100.0,1050.73,1065.03,16147990.0,26117531648.0
2017-12-06,1065.73,1110.84,1064.92,1110.84,21308085.0,32755460096.0
2017-12-07,1103.02,1116.79,1099.26,1100.02,20545207.0,31613235200.0
2017-12-08,1093.86,1128.69,1092.55,1114.6,20887229.0,35094237184.0
2017-12-11,1114.96,1138.31,1113.72,1138.26,18132748.0,31451650048.0
2017-12-12,1135.27,1150.97,1130.91,1131.06,18659479.0,32724760576.0
2017-12-13,1126.32,1148.66,1126.21,1148.66,18121831.0,30285627392.0
2017-12-14,1146.12,1150.62,1127.12,1146.68,18249282.0,32692924416.0
2017-12-15,1142.31,1151.96,1119.65,1127.12,18432425.0,33349328896.0
2017-12-18,1126.03,1126.03,1087.92,1091.8,14925063.0,26963916800.0
2017-12-19,1092.29,1106.08,1091.75,1102.85,12367222.0,21683755008.0
2017-12-20,1098.28,1109.72,1083.73,1095.57,15373506.0,24866693120.0
2017-12-21,1092.62,1122.41,1087.24,1117.55,18051727.0,30144612352.0
2017-12-22,1113.52,1120.54,1102.6,1105.28,15389519.0,26106707968.0
2017-12-25,1103.43,1105.47,1078.27,1081.06,13958905.0,23171938304.0
2017-12-26,1078.2,1086.79,1061.68,1085.14,13879278.0,23627085824.0
2017-12-27,1082.59,1084.13,1057.18,1058.28,12061501.0,22192744448.0
2017-12-28,1052.96,1066.32,1048.4,1052.47,12418715.0,21564346368.0
2017-12-29,1052.86,1076.9,1052.5,1073.86,13488607.0,27165796352.0
2018-01-02,1079.0,1081.92,1065.24,1081.78,11226629.0,20577398784.0
2018-01-03,1080.53,1097.69,1078.0,1096.09,13296591.0,24778838016.0
2018-01-04,1091.28,1112.55,1091.09,1101.88,15475533.0,30442891264.0
2018-01-05,1099.41,1099.6,1082.66,1084.83,12653908.0,25656113152.0
2018-01-08,1081.83,1081.93,1063.8,1076.5,12355259.0,24346777600.0
2018-01-09,1076.73,1077.06,1066.03,1076.87,10037013.0,19365685248.0
2018-01-10,1073.54,1077.17,1053.93,1064.47,11111017.0,21267019776.0
2018-01-11,1059.54,1079.7,1053.51,1075.02,11308254.0,22554318848.0
2018-01-12,1071.54,1074.23,1051.86,1051.86,10270880.0,19864614912.0
2018-01-15,1046.63,1046.66,995.1,998.71,14103569.0,25652162560.0
2018-01-16,993.95,1004.86,980.04,988.98,10349267.0,18880854016.0
2018-01-17,988.66,1008.23,965.41,1003.68,12818782.0,22980788224.0
2018-01-18,997.89,1004.35,993.69,994.83,8005489.0,14866745344.0
2018-01-19,997.22,1007.66,991.47,993.07,7960750.0,14934610944.0
2018-01-22,991.28,1012.1,982.58,1009.08,9024580.0,17064582144.0
2018-01-23,1008.78,1015.83,1002.0,1006.41,7690989.0,13837799424.0
2018-01-24,1006.13,1033.13,997.29,1033.13,11966898.0,22042748928.0
2018-01-25,1028.1,1039.65,1024.49,1024.49,10770396.0,19475836928.0
