2023-02-15,1000.27,1046.20,998.20,1038.13,10006452,12726194176.00
2023-02-16,1023.57,1024.42,988.87,998.40,12732716,16213745664.00
2023-02-17,995.66,1008.14,982.39,982.49,9637691,10729511936.00
2023-02-20,979.44,990.48,971.21,990.48,8375849,9983922176.00
2023-02-21,986.26,988.71,976.51,987.45,6357340,7463145472.00
2023-02-22,979.55,997.00,977.21,989.18,6060551,7480290304.00
2023-02-23,987.60,993.43,981.35,985.04,5600875,6991912448.00
2023-02-24,982.45,984.94,973.23,978.23,4944708,5854181888.00
2023-02-27,973.09,987.41,970.17,978.18,6117493,7007473152.00
2023-02-28,979.63,983.92,969.64,982.67,6355821,7028267008.00
2023-03-01,981.61,983.79,974.02,983.79,6048871,7369463296.00
2023-03-02,985.14,985.14,966.04,966.93,6357647,7941381120.00
2023-03-03,968.07,971.86,956.66,962.78,4492589,5227580416.00
2023-03-06,964.08,965.00,949.11,962.47,5191656,6274375168.00
2023-03-07,960.78,960.78,940.17,940.17,5200023,6083060224.00
2023-03-08,939.97,949.74,939.97,947.24,3809856,4704926208.00
2023-03-09,948.89,949.87,938.89,944.51,3843093,4430252032.00
2023-03-10,939.76,941.40,925.75,926.02,3935161,4529584640.00
2023-03-13,923.87,928.68,913.36,921.97,3578630,4273295104.00
2023-03-14,922.09,922.09,885.22,901.26,4704907,5804981760.00
2023-03-15,906.62,917.14,906.62,909.36,3231710,3951096576.00
2023-03-16,906.84,907.33,886.61,888.15,3296330,4092062720.00
2023-03-17,895.56,898.61,890.24,892.64,4080044,4894422016.00
2023-03-20,893.57,907.33,882.39,903.01,4096837,5820486656.00
2023-03-21,904.63,922.08,901.40,922.01,4655127,5381869568.00
2023-03-22,924.48,930.68,920.26,926.01,4696290,5838963200.00
2023-03-23,922.66,927.88,919.89,923.07,4611181,6100171776.00
2023-03-24,924.51,936.65,921.24,935.22,5457897,6772022272.00
2023-03-27,933.72,938.33,929.10,936.56,5531268,7284686336.00
2023-03-28,935.25,935.32,916.97,917.59,4292522,5290026496.00
2023-03-29,918.83,925.83,917.07,918.63,3892278,5179847168.00
2023-03-30,917.73,918.41,910.05,915.61,3626977,4737248256.00
2023-03-31,916.48,924.29,915.45,923.92,3809515,5252442112.00
2023-04-03,926.76,937.17,923.80,936.89,5497545,7367517184.00
2023-04-04,937.21,937.21,909.02,912.14,7569659,12935730176.00
2023-04-06,910.36,910.58,902.30,908.88,5642473,10227030016.00
2023-04-07,909.11,916.20,908.88,915.41,4696702,7044290048.00
2023-04-10,920.19,928.40,912.01,915.68,7132692,9906535424.00
2023-04-11,914.50,914.50,901.93,907.35,5400821,8143817728.00
2023-04-12,906.30,913.65,904.01,913.40,5412394,7007019520.00
2023-04-13,913.81,917.44,899.96,900.42,6188123,7621745152.00
2023-04-14,901.13,906.31,899.10,904.74,4794227,6659067904.00
2023-04-17,906.35,917.85,906.29,912.34,6068995,8712030208.00
2023-04-18,910.69,913.02,904.03,908.84,6422538,10351581184.00
2023-04-19,906.78,915.17,899.88,910.46,6288828,10126234624.00
2023-04-20,908.21,908.39,889.25,894.17,5815851,8557377536.00
2023-04-21,895.88,902.00,872.43,873.13,7409096,12530977792.00
2023-04-24,871.80,877.74,863.73,869.63,5976491,10900769792.00
2023-04-25,867.23,867.75,827.03,838.07,6024064,9864467456.00
2023-04-26,836.90,872.23,835.59,867.26,6863489,11987692544.00
2023-04-27,865.72,872.01,857.45,864.94,6294152,10027366400.00
2023-04-28,865.94,886.86,865.94,886.50,7137329,10150571008.00
2023-05-04,888.86,905.54,888.86,900.95,7920175,11052103680.00
2023-05-05,898.83,898.83,878.81,884.66,5624283,8384617472.00
2023-05-08,894.68,906.76,894.68,901.45,7220887,9871953920.00
2023-05-09,899.81,899.81,874.42,874.52,6553291,8669064192.00
2023-05-10,873.66,932.87,871.13,931.12,11059635,14540801024.00
2023-05-11,933.11,946.60,927.89,940.91,10510117,13854827520.00
2023-05-12,934.09,939.31,919.59,922.31,7197230,9673653248.00
2023-05-15,920.65,968.97,920.65,968.97,12647448,16943854592.00
2023-05-16,965.55,992.42,963.22,972.78,14025886,18595551232.00
2023-05-17,968.09,995.80,966.77,990.10,13057694,17746331648.00
2023-05-18,987.39,990.92,977.89,986.77,12012914,15837643776.00
2023-05-19,982.82,995.44,974.88,984.97,10977348,17004641280.00
2023-05-22,981.30,998.78,978.34,986.88,11831729,16153925632.00
2023-05-23,980.75,980.97,959.48,959.48,10116230,13489076224.00
