880656 CPO概念 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2023/02/08,1034.32,1047.19,997.63,1001.08,2310136,5949938688.00
2023/02/09,987.43,1089.74,987.43,1081.91,3537843,9358384128.00
2023/02/10,1107.59,1125.88,1065.62,1082.11,4936045,13274385408.00
2023/02/13,1082.92,1113.70,1080.03,1112.98,5646294,13865457664.00
2023/02/14,1111.33,1118.37,1092.53,1094.65,4262859,10401946624.00
2023/02/15,1099.12,1129.76,1096.20,1119.91,4917530,12125851648.00
2023/02/16,1105.05,1110.94,1060.18,1065.90,5606430,12952402944.00
2023/02/17,1066.71,1073.40,1033.12,1033.91,3999879,9021037568.00
2023/02/20,1032.59,1055.76,1026.43,1054.75,3187275,7220628480.00
2023/02/21,1053.09,1067.15,1043.99,1052.77,2976859,6837751808.00
2023/02/22,1043.06,1060.09,1039.19,1052.43,2273177,5192191488.00
2023/02/23,1051.08,1054.83,1039.27,1043.91,3198434,6659948032.00
2023/02/24,1048.09,1080.23,1047.97,1071.16,3538565,8386483712.00
2023/02/27,1065.38,1077.63,1060.38,1064.03,3313424,7351194112.00
2023/02/28,1084.05,1102.06,1070.08,1087.39,4102339,9871632384.00
2023/03/01,1084.94,1128.82,1083.84,1122.95,5359024,12860348416.00
2023/03/02,1122.97,1174.35,1122.49,1161.42,6579009,15113884672.00
2023/03/03,1142.98,1154.19,1124.63,1133.99,7186389,12634952704.00
2023/03/06,1131.41,1151.56,1130.31,1133.32,6551095,11458966528.00
2023/03/07,1126.84,1130.00,1085.57,1087.23,5715681,10454857728.00
2023/03/08,1086.29,1116.86,1086.24,1116.86,5047099,8671307776.00
2023/03/09,1115.50,1132.31,1099.41,1125.95,5906741,9556003840.00
2023/03/10,1113.20,1126.40,1104.22,1105.94,5226196,9340403712.00
2023/03/13,1100.12,1126.99,1098.03,1125.55,5415303,10176570368.00
2023/03/14,1126.49,1128.49,1098.96,1114.26,5888819,10856318976.00
2023/03/15,1119.64,1123.52,1091.12,1092.56,4328189,8312818688.00
2023/03/16,1084.31,1092.83,1071.10,1071.34,3689917,6875322368.00
2023/03/17,1081.79,1124.10,1081.79,1115.04,6301917,11795397632.00
2023/03/20,1116.79,1148.52,1116.44,1131.52,7741260,15246045184.00
2023/03/21,1129.55,1144.28,1117.73,1143.19,4636505,9509264384.00
2023/03/22,1142.84,1215.05,1138.90,1215.05,9152069,20658540544.00
2023/03/23,1210.88,1249.27,1209.95,1248.06,12438183,29018544128.00
2023/03/24,1241.08,1259.82,1229.74,1258.40,12273299,26604914688.00
2023/03/27,1257.77,1282.43,1249.05,1278.45,12526059,28121413632.00
2023/03/28,1263.33,1270.05,1241.17,1242.33,10061321,23231680512.00
2023/03/29,1243.55,1316.75,1243.55,1303.66,10722479,24153022464.00
2023/03/30,1299.02,1302.57,1259.71,1276.65,10644464,22437416960.00
2023/03/31,1271.78,1302.99,1254.82,1302.11,10252264,22129616896.00
2023/04/03,1313.61,1388.44,1313.61,1386.96,16704524,36824772608.00
2023/04/04,1389.85,1426.25,1389.19,1413.64,17351834,40925954048.00
2023/04/06,1392.79,1477.20,1391.80,1454.99,20826933,46991814656.00
2023/04/07,1460.20,1476.28,1428.80,1476.28,17747534,36776615936.00
2023/04/10,1479.17,1523.44,1442.79,1455.52,19097850,42503520256.00
2023/04/11,1448.42,1479.60,1422.56,1468.72,15339369,35898900480.00
2023/04/12,1452.30,1505.58,1431.82,1501.58,15981507,36219351040.00
2023/04/13,1493.91,1499.61,1422.02,1428.58,17615096,39064420352.00
2023/04/14,1427.65,1441.72,1390.70,1435.88,13142077,30841556992.00
2023/04/17,1422.53,1422.76,1388.08,1398.04,11741181,25971101696.00
2023/04/18,1397.60,1495.58,1394.31,1476.40,17343950,43143512064.00
2023/04/19,1477.43,1546.08,1474.29,1503.17,18658601,44282933248.00
2023/04/20,1506.65,1576.49,1506.65,1576.49,17790653,44476887040.00
2023/04/21,1568.98,1572.02,1507.80,1510.43,19577787,46685007872.00
2023/04/24,1503.50,1575.47,1503.50,1560.32,16938166,43359080448.00
2023/04/25,1544.77,1544.77,1464.51,1481.66,18634438,43578679296.00
2023/04/26,1464.74,1498.62,1407.31,1429.33,18470990,44657979392.00
2023/04/27,1391.23,1409.03,1345.52,1359.12,14786112,36994650112.00
2023/04/28,1355.03,1437.81,1355.03,1429.18,14209695,34565959680.00
2023/05/04,1417.72,1430.67,1377.36,1395.48,13468976,31727441920.00
2023/05/05,1392.19,1392.80,1332.11,1344.12,14015815,31599824896.00
2023/05/08,1345.66,1379.98,1322.70,1364.88,11664449,26342780928.00
2023/05/09,1355.55,1389.02,1337.56,1337.56,12650560,27593043968.00
2023/05/10,1343.15,1370.83,1313.80,1328.94,10977367,25546911744.00
2023/05/11,1325.86,1334.52,1311.06,1319.03,9612127,20938240000.00
2023/05/12,1315.86,1350.82,1315.86,1322.50,10307061,23217489920.00
2023/05/15,1326.07,1345.02,1293.98,1345.02,10915893,25373802496.00
2023/05/16,1340.61,1340.61,1307.50,1313.78,9525152,22885689344.00
2023/05/17,1307.39,1359.71,1304.64,1359.66,9552503,23373619200.00
2023/05/18,1384.97,1469.25,1384.37,1463.23,16935315,39260913664.00
2023/05/19,1441.04,1454.80,1420.80,1421.59,15388866,39927017472.00
2023/05/22,1409.68,1410.96,1377.32,1397.65,10180363,25050171392.00
2023/05/23,1392.47,1417.65,1374.46,1386.38,10542198,27599593472.00
2023/05/24,1371.25,1452.00,1370.84,1426.58,11703409,32731760640.00
2023/05/25,1452.06,1493.85,1407.33,1453.10,14583322,42816094208.00
2023/05/26,1442.49,1492.53,1440.76,1477.32,13896182,38169628672.00
2023/05/29,1489.94,1551.48,1489.60,1526.58,17523120,42965680128.00
2023/05/30,1520.00,1585.33,1509.55,1585.33,17542967,45862629376.00
2023/05/31,1575.84,1592.16,1554.13,1583.48,15585191,41833611264.00
2023/06/01,1570.05,1601.84,1565.02,1579.90,14570806,34443583488.00
2023/06/02,1592.34,1605.75,1580.58,1582.71,13376649,31720472576.00
2023/06/05,1575.75,1617.87,1575.25,1602.54,12632270,30365317120.00
2023/06/06,1598.52,1611.32,1555.05,1559.79,12214334,30688290816.00
2023/06/07,1568.68,1632.83,1560.40,1625.17,13077036,33388312576.00
2023/06/08,1613.07,1630.95,1591.45,1612.37,13806004,35483656192.00
2023/06/09,1607.88,1692.89,1596.01,1689.24,19876947,48251666432.00
2023/06/12,1686.23,1735.48,1686.23,1722.91,18215206,46419644416.00
2023/06/13,1707.31,1747.28,1689.05,1743.35,17307007,41169178624.00
2023/06/14,1738.72,1839.25,1738.72,1823.17,24512299,57535311872.00
2023/06/15,1818.42,1875.55,1813.76,1815.01,25653021,60320079872.00
2023/06/16,1801.81,1900.48,1785.44,1895.72,24947824,62246928384.00
2023/06/19,1898.19,1997.89,1896.95,1985.08,26785645,71148765184.00
2023/06/20,1952.69,1965.86,1919.82,1965.86,23223791,65316384768.00
2023/06/21,1951.23,1951.23,1880.33,1893.69,21018511,59639578624.00
2023/06/26,1861.40,1889.28,1802.88,1815.14,17919955,53468356608.00
2023/06/27,1811.61,1829.20,1780.20,1819.02,13358017,38291181568.00
2023/06/28,1800.81,1800.88,1705.35,1751.56,15429300,42985259008.00
2023/06/29,1746.31,1801.60,1745.52,1790.83,13099518,41668521984.00
