880736 工业母机 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2021/08/20,826.56,880.46,810.60,862.55,5965569,11083746304.00
2021/08/23,908.72,974.88,902.39,972.11,7074730,14682431488.00
2021/08/24,1030.83,1059.86,980.77,1000.00,11414763,23083898880.00
2021/08/25,997.42,1035.13,960.07,1004.21,10002738,18551963648.00
2021/08/26,997.34,1074.19,985.42,1054.24,11543707,20607049728.00
2021/08/27,1034.14,1121.90,1029.83,1080.96,14036943,27767828480.00
2021/08/30,1069.23,1149.74,1068.51,1132.82,14747664,28329539584.00
2021/08/31,1122.81,1146.76,1110.48,1113.84,12187576,22594818048.00
2021/09/01,1111.04,1111.06,1049.48,1059.71,11585706,20852439040.00
2021/09/02,1044.64,1101.88,1044.53,1089.29,9845929,17050924032.00
2021/09/03,1082.06,1124.53,1063.17,1072.45,9450047,18333630464.00
2021/09/06,1068.00,1068.26,1031.69,1065.56,7562715,15536515072.00
2021/09/07,1057.28,1071.35,1052.32,1070.67,7271410,15288881152.00
2021/09/08,1066.39,1066.39,1037.05,1039.07,8131130,15033174016.00
2021/09/09,1041.07,1050.07,1020.67,1038.95,7493074,14135720960.00
2021/09/10,1041.53,1042.32,1015.92,1018.69,8695888,14159183872.00
2021/09/13,1017.42,1033.66,1004.36,1024.20,8021314,14185668608.00
2021/09/14,1020.43,1075.83,1014.53,1061.76,10978808,18639003648.00
2021/09/15,1050.09,1079.84,1029.21,1049.12,9725174,17562703872.00
2021/09/16,1043.43,1063.88,1034.07,1035.11,7854478,14883094528.00
2021/09/17,1026.96,1028.97,987.35,991.26,7132247,12669820928.00
2021/09/22,971.53,999.51,969.88,990.57,6567306,9827263488.00
2021/09/23,994.52,999.81,985.41,985.44,6756526,11220142080.00
2021/09/24,984.59,984.59,963.16,963.16,7106069,10784020480.00
2021/09/27,960.56,963.71,910.83,920.10,7282234,10069660672.00
2021/09/28,924.66,954.61,924.66,945.65,5290077,9196545024.00
2021/09/29,931.46,936.99,906.96,907.08,5976236,9105462272.00
2021/09/30,916.70,932.76,916.62,930.45,4574048,7274797568.00
2021/10/08,938.57,943.70,920.75,927.19,4349801,7612470784.00
2021/10/11,925.52,926.61,907.14,918.43,4939733,9508527104.00
2021/10/12,915.37,916.83,880.26,889.08,4905899,9161293824.00
2021/10/13,889.42,905.25,881.63,903.53,3918839,7635646976.00
2021/10/14,905.34,965.95,904.39,962.35,5922913,12591119360.00
2021/10/15,947.80,959.23,942.87,946.77,7380454,13639427072.00
2021/10/18,942.56,974.17,940.45,965.44,6888945,13340965888.00
2021/10/19,963.14,976.19,956.95,972.65,6721322,12601735168.00
2021/10/20,971.21,985.63,967.98,977.21,6261554,13134005248.00
2021/10/21,970.67,970.67,950.45,952.86,5972606,10878482432.00
2021/10/22,950.63,962.33,933.66,948.30,6700315,14064916480.00
2021/10/25,941.62,956.19,935.31,952.27,5408011,11467759616.00
2021/10/26,952.80,980.45,952.52,955.82,6536163,16164350976.00
2021/10/27,949.96,953.85,928.08,931.62,6632384,13245657088.00
2021/10/28,928.88,929.28,902.37,905.35,5457683,11826501632.00
2021/10/29,907.06,921.93,900.75,920.37,5327957,11287064576.00
2021/11/01,919.18,936.06,909.43,931.58,5537746,12417041408.00
2021/11/02,930.98,935.70,908.32,913.86,5735343,13670370304.00
2021/11/03,913.09,921.11,902.21,913.69,4329153,9360315392.00
